temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
17.25,24.17,29.35,53585.68,7.342588,15.119999,25.87,0.0,2001,6,DISTRICTOFCOLUMBIA
18.35,25.02,31.35,53565.633,7.9932976,20.519999,27.7,0.0,2001,6,DISTRICTOFCOLUMBIA
21.2,26.92,32.25,53542.16,9.83268,22.319998,24.97,0.2,2001,6,DISTRICTOFCOLUMBIA
21.2,27.23,32.95,53515.332,9.339208,20.16,25.13,0.1,2001,6,DISTRICTOFCOLUMBIA
22.95,27.47,32.4,53485.19,10.948973,27.359999,24.08,1.0,2001,6,DISTRICTOFCOLUMBIA
22.4,26.37,30.45,53451.797,17.58481,44.28,20.84,3.5,2001,7,DISTRICTOFCOLUMBIA
15.35,20.26,24.9,53415.207,18.532135,38.88,30.29,0.8,2001,7,DISTRICTOFCOLUMBIA
13.8,19.66,24.45,53375.49,15.137133,36.0,22.91,0.0,2001,7,DISTRICTOFCOLUMBIA
19.45,23.79,29.3,53332.69,10.390226,30.239998,20.65,1.6,2001,7,DISTRICTOFCOLUMBIA
19.25,23.56,28.8,53286.87,10.829958,35.64,22.39,30.900005,2001,7,DISTRICTOFCOLUMBIA
16.5,21.32,25.25,53238.098,14.003028,32.039997,30.01,0.0,2001,7,DISTRICTOFCOLUMBIA
15.5,22.02,27.45,53186.43,15.596767,35.64,27.49,0.0,2001,7,DISTRICTOFCOLUMBIA
19.9,22.98,27.15,53131.926,14.618837,28.44,11.98,3.9,2001,7,DISTRICTOFCOLUMBIA
20.8,25.52,31.25,53074.652,11.159999,23.759998,27.98,0.0,2001,7,DISTRICTOFCOLUMBIA
19.5,26.04,31.95,53014.67,12.313893,30.239998,24.86,0.0,2001,7,DISTRICTOFCOLUMBIA
20.3,24.87,28.35,52952.047,21.252197,46.44,26.49,2.3,2001,7,DISTRICTOFCOLUMBIA
15.5,21.64,26.05,52886.723,14.386494,32.399998,22.44,0.0,2001,7,DISTRICTOFCOLUMBIA
15.1,21.23,26.5,52818.098,12.599998,30.960001,25.07,0.0,2001,7,DISTRICTOFCOLUMBIA
15.85,21.13,26.15,52746.188,14.693999,37.079998,21.46,0.0,2001,7,DISTRICTOFCOLUMBIA
16.05,22.35,27.75,52671.11,10.495713,26.64,22.31,0.0,2001,7,DISTRICTOFCOLUMBIA
16.2,23.62,30.5,52593.0,8.557102,23.4,22.89,0.0,2001,7,DISTRICTOFCOLUMBIA
19.4,25.73,32.6,52511.973,9.504272,33.12,24.2,0.2,2001,7,DISTRICTOFCOLUMBIA
21.35,23.85,27.6,52428.16,6.5693827,19.8,14.6,5.3,2001,7,DISTRICTOFCOLUMBIA
20.2,23.0,26.65,52341.684,15.990646,36.36,20.34,0.1,2001,7,DISTRICTOFCOLUMBIA
