temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
-7.31,-6.0,-4.76,67918.73,5.6002855,23.759998,31.27,0.0,2001,6,ALASKA
-6.11,-5.23,-4.31,68121.39,3.8939953,21.599998,28.56,0.4,2001,6,ALASKA
-6.51,-5.2,-3.96,68316.08,3.6,16.56,25.38,0.0,2001,6,ALASKA
-11.51,-7.23,-4.66,68502.4,5.1165614,16.56,26.93,0.0,2001,6,ALASKA
-9.06,-6.71,-5.16,68679.984,4.198285,18.0,20.89,2.7,2001,6,ALASKA
-6.36,-5.69,-4.91,68848.484,4.6102495,20.16,14.27,16.400002,2001,6,ALASKA
-10.41,-7.35,-5.31,69007.49,4.39436,17.64,25.25,0.0,2001,6,ALASKA
-11.41,-7.73,-5.21,69156.625,4.8433046,20.519999,29.78,0.0,2001,6,ALASKA
-11.11,-7.13,-4.41,69295.55,5.3517847,18.0,30.42,0.0,2001,6,ALASKA
-5.86,-4.84,-3.91,69423.85,4.1046314,14.759999,26.88,0.2,2001,6,ALASKA
-6.66,-5.4,-4.31,69541.195,3.096837,17.64,23.6,1.0,2001,6,ALASKA
-6.96,-5.22,-4.01,69647.23,4.1046314,19.8,23.73,4.0,2001,6,ALASKA
-7.01,-4.86,-3.16,69741.61,4.8965297,27.0,26.93,0.0,2001,6,ALASKA
-6.81,-3.74,-1.46,69824.03,4.6102495,27.0,30.3,0.0,2001,6,ALASKA
-4.86,-1.72,0.64,69894.18,5.1165614,20.880001,32.16,0.0,2001,6,ALASKA
-2.76,-1.17,0.89,69951.79,4.3349743,15.84,31.2,0.0,2001,6,ALASKA
-2.71,-1.31,-0.06,69996.61,3.6,17.64,28.99,0.1,2001,6,ALASKA
-4.61,-2.16,0.59,70028.42,4.6102495,20.519999,24.9,0.5,2001,6,ALASKA
-5.11,-2.21,-0.36,70047.01,4.072935,21.24,24.76,3.1000001,2001,6,ALASKA
-2.26,-0.89,0.19,70052.21,4.8965297,20.880001,25.71,7.8000007,2001,6,ALASKA
-2.11,-0.93,0.19,70043.87,3.8268526,19.08,21.95,3.6000001,2001,6,ALASKA
-2.46,-0.29,1.49,70021.83,4.39436,15.84,26.18,0.4,2001,6,ALASKA
-1.26,0.36,1.74,69986.24,4.39436,26.64,28.34,0.1,2001,6,ALASKA
-1.41,-0.04,0.99,69937.35,3.8939953,25.199999,25.28,0.0,2001,6,ALASKA
-2.61,-0.38,1.59,69875.45,5.3999996,29.88,25.8,0.1,2001,6,ALASKA
-2.31,-0.24,1.94,69800.87,5.991594,31.319998,26.99,0.0,2001,6,ALASKA
-4.76,-1.46,1.49,69713.91,5.3517847,32.399998,30.29,0.0,2001,6,ALASKA
-2.26,-0.35,1.74,69614.92,5.2416787,27.0,28.79,0.0,2001,6,ALASKA
-4.66,-2.13,-0.21,69504.28,5.4119864,27.0,28.18,0.0,2001,6,ALASKA
-4.16,-2.09,-0.66,69382.39,4.8965297,24.119999,22.33,0.0,2001,7,ALASKA
-2.61,-1.44,-0.36,69249.64,5.8048253,25.919998,24.69,0.0,2001,7,ALASKA
-4.21,-1.88,0.94,69106.43,5.4833565,26.64,16.72,2.1,2001,7,ALASKA
-3.61,-3.12,-2.61,68953.17,5.0911684,22.68,7.43,3.7,2001,7,ALASKA
-5.36,-4.22,-2.36,68790.266,4.39436,24.119999,12.51,15.7,2001,7,ALASKA
-6.36,-3.99,-2.46,68618.164,6.9247384,38.88,22.95,0.0,2001,7,ALASKA
-7.11,-4.48,-2.31,68437.266,5.3517847,33.12,22.63,0.2,2001,7,ALASKA
-7.01,-4.83,-2.71,68247.97,3.6,19.08,22.9,10.3,2001,7,ALASKA
-6.16,-4.89,-3.61,68050.68,3.4152596,18.72,20.74,5.1,2001,7,ALASKA
-4.71,-3.87,-2.81,67845.82,6.3690495,32.399998,16.29,5.1,2001,7,ALASKA
-5.01,-4.36,-3.21,67633.76,7.145796,32.399998,10.43,13.699999,2001,7,ALASKA
-4.96,-4.23,-3.26,67414.49,6.9247384,33.12,11.84,10.4,2001,7,ALASKA
-5.91,-4.33,-3.11,67186.2,5.00128,23.759998,18.22,2.1000001,2001,7,ALASKA
-6.81,-4.25,-2.31,66949.16,4.1046314,19.8,21.99,2.9999998,2001,7,ALASKA
-2.71,-1.61,-0.26,66703.95,5.154415,27.72,11.48,4.3999996,2001,7,ALASKA
-2.36,-1.75,-0.41,66451.23,4.072935,21.24,5.53,8.3,2001,7,ALASKA
-2.01,-1.3,-0.16,66191.53,3.4152596,14.759999,9.77,0.0,2001,7,ALASKA
-3.86,-2.08,-0.61,65925.44,4.5820518,23.4,17.81,0.1,2001,7,ALASKA
-0.61,0.28,1.19,65653.484,9.19939,50.76,7.28,12.800001,2001,7,ALASKA
-1.76,-0.88,-0.31,65376.184,7.9932966,43.199997,6.39,11.900001,2001,7,ALASKA
-2.41,-1.17,-0.11,65094.023,5.6233797,29.16,11.01,2.2,2001,7,ALASKA
-1.96,-1.17,-0.16,64807.465,4.896529,23.039999,11.3,8.9,2001,7,ALASKA
-2.71,-1.54,-0.41,64516.945,3.6,19.8,13.04,2.3,2001,7,ALASKA
-3.06,-2.1,-0.21,64222.883,4.198285,16.919998,15.12,4.7,2001,7,ALASKA
-4.41,-2.41,-0.81,63925.688,3.563818,18.359999,17.81,7.1999993,2001,7,ALASKA
-3.06,-1.9,-0.26,63625.71,4.1046314,19.8,14.34,4.7999988,2001,7,ALASKA
-3.06,-1.56,-0.36,63323.348,3.8773184,23.4,17.97,0.3,2001,7,ALASKA
-2.66,-2.0,0.24,63018.902,3.6179552,19.8,16.86,1.1,2001,7,ALASKA
-1.96,-1.17,-0.41,62712.723,4.2136917,25.199999,17.69,0.0,2001,7,ALASKA
-2.81,-1.84,-0.11,62405.098,3.6,20.880001,10.16,2.0000002,2001,7,ALASKA
-3.51,-3.07,-2.31,62096.3,2.6208394,16.919998,6.7,7.1999993,2001,7,ALASKA
-3.61,-1.98,0.24,61786.15,4.3349743,19.08,14.73,2.0,2001,8,ALASKA
-2.06,-0.7,0.79,61472.145,3.7064266,18.0,17.05,0.5,2001,8,ALASKA
-3.31,-2.24,-0.86,61154.234,4.1046314,17.64,11.3,11.900002,2001,8,ALASKA
-5.01,-3.52,-2.61,60832.85,3.9763298,19.44,11.61,5.2,2001,8,ALASKA
-5.41,-3.13,0.29,60508.375,4.8433046,19.8,20.26,0.70000005,2001,8,ALASKA
-1.81,-0.29,1.64,60181.184,5.1165614,22.319998,22.02,0.0,2001,8,ALASKA
-2.81,1.25,3.49,59851.63,4.8965297,19.08,22.45,0.0,2001,8,ALASKA
-0.31,1.81,4.14,59520.055,4.1046314,21.96,18.79,0.0,2001,8,ALASKA
-3.31,-0.23,1.34,59186.78,4.3349743,21.24,20.17,0.0,2001,8,ALASKA
-3.81,-0.77,1.34,58852.105,4.0249224,18.72,19.02,0.0,2001,8,ALASKA
-1.66,-0.3,1.49,58516.33,3.9763298,21.96,15.68,0.0,2001,8,ALASKA
-1.06,0.41,2.29,58179.715,4.6800003,29.519999,15.97,0.5,2001,8,ALASKA
-0.51,2.15,3.69,57842.523,5.3999996,27.0,20.23,0.0,2001,8,ALASKA
0.49,2.21,3.79,57505.008,6.12,36.719997,17.52,0.2,2001,8,ALASKA
-0.46,0.73,3.19,57167.402,4.39436,30.960001,9.41,4.0,2001,8,ALASKA
-1.41,-0.91,0.54,56829.934,5.1919937,27.359999,8.49,7.8999996,2001,8,ALASKA
-2.41,-1.97,-1.16,56492.81,5.8048253,23.039999,7.75,3.5,2001,8,ALASKA
-3.41,-2.42,-1.66,56156.246,5.692099,28.08,8.28,9.500001,2001,8,ALASKA
-4.11,-2.92,-1.76,55820.426,9.6932955,54.36,6.35,15.6,2001,8,ALASKA
-4.41,-3.55,-0.56,55485.55,10.041354,58.679996,8.99,32.4,2001,8,ALASKA
-2.16,-0.72,1.39,55151.36,9.0,48.6,15.42,0.0,2001,8,ALASKA
-3.41,-1.8,0.19,54815.414,8.4963045,47.519997,18.78,0.0,2001,8,ALASKA
-3.81,-1.62,0.39,54477.54,3.6,16.199999,18.66,0.1,2001,8,ALASKA
-4.66,-3.44,-1.91,54137.984,3.9763298,20.519999,10.67,9.000001,2001,8,ALASKA
-5.31,-4.04,-2.51,53797.004,5.3517847,24.48,15.08,2.0,2001,8,ALASKA
-8.06,-4.8,-2.21,53454.82,5.1544156,31.319998,17.01,0.4,2001,8,ALASKA
-8.06,-4.77,-2.41,53111.66,5.692099,32.039997,17.58,1.8000001,2001,8,ALASKA
-4.91,-4.41,-3.01,52767.74,11.113451,62.279995,9.09,36.600002,2001,8,ALASKA
-6.36,-5.27,-4.51,52423.26,10.041354,54.36,6.48,27.6,2001,8,ALASKA
-4.86,-4.64,-4.46,52078.434,7.5170207,45.719997,8.8,22.300001,2001,8,ALASKA
-6.81,-5.85,-4.36,51733.44,4.0249224,35.28,14.29,4.2,2001,8,ALASKA
-8.41,-6.18,-3.01,51388.47,5.1919937,27.0,17.11,0.1,2001,9,ALASKA
-5.81,-4.17,-2.71,51043.684,5.00128,26.28,12.87,0.0,2001,9,ALASKA
-5.31,-3.42,-2.41,50699.285,5.634891,32.760002,13.08,0.2,2001,9,ALASKA
-5.71,-3.81,-2.16,50355.418,9.021574,50.039997,6.38,17.199999,2001,9,ALASKA
-8.46,-6.87,-5.81,50012.26,9.178235,41.399998,7.16,5.8,2001,9,ALASKA
-9.96,-8.12,-6.16,49669.97,7.208994,43.199997,12.61,0.0,2001,9,ALASKA
-9.71,-8.26,-6.46,49328.703,7.172949,38.88,13.03,1.0000001,2001,9,ALASKA
-10.51,-8.09,-5.56,48988.613,6.9899354,38.519997,15.7,0.0,2001,9,ALASKA
-6.46,-5.19,-3.61,48649.855,3.8268526,19.44,16.28,0.0,2001,9,ALASKA
-7.56,-4.8,-2.71,48312.164,4.829907,24.84,16.12,0.0,2001,9,ALASKA
-7.21,-6.16,-3.26,47973.223,6.638072,33.48,16.19,0.0,2001,9,ALASKA
-8.41,-7.48,-5.36,47632.805,8.473393,41.760002,10.0,11.800001,2001,9,ALASKA
-7.91,-7.11,-5.86,47291.098,7.771331,37.079998,7.95,11.3,2001,9,ALASKA
-7.51,-6.61,-5.31,46948.293,5.692099,27.72,10.48,1.6000001,2001,9,ALASKA
-6.16,-5.63,-4.81,46604.562,5.6233797,28.08,10.34,1.1000001,2001,9,ALASKA
-8.76,-5.27,-2.46,46260.09,5.1544156,24.48,8.97,0.0,2001,9,ALASKA
-4.11,-3.38,-2.01,45915.04,3.2599385,25.56,8.61,3.5,2001,9,ALASKA
-6.71,-4.57,-2.46,45569.594,4.8433046,18.72,10.44,0.3,2001,9,ALASKA
-4.81,-4.08,-2.51,45223.91,4.39436,19.8,7.25,6.1000004,2001,9,ALASKA
-6.06,-5.05,-3.96,44878.156,8.891344,48.6,6.86,4.5000005,2001,9,ALASKA
-6.96,-6.38,-5.41,44532.5,8.766573,57.239998,9.37,6.0000005,2001,9,ALASKA
-10.96,-8.05,-5.21,44187.105,6.519877,36.719997,12.79,0.0,2001,9,ALASKA
-9.16,-7.73,-5.56,43842.125,7.968939,51.12,7.43,13.900001,2001,9,ALASKA
-9.36,-8.39,-6.86,43497.734,6.151683,54.719997,7.77,12.700001,2001,9,ALASKA
-10.76,-9.18,-6.76,43154.09,4.8965297,26.64,11.82,0.0,2001,9,ALASKA
-9.56,-8.77,-7.66,42811.355,2.968636,23.039999,9.95,0.2,2001,9,ALASKA
-15.01,-11.27,-7.71,42469.703,4.8965297,21.24,10.43,0.0,2001,9,ALASKA
