temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
17.01,20.55,24.31,42813.133,16.055353,29.519999,21.41,0.0,2001,10,FLORIDA
15.21,20.1,25.41,42715.625,15.379206,29.88,21.67,0.0,2001,10,FLORIDA
17.11,21.67,26.56,42617.844,13.009903,22.68,22.08,0.0,2001,10,FLORIDA
18.66,22.96,28.11,42519.855,11.440978,27.359999,17.77,0.0,2001,10,FLORIDA
20.46,24.17,29.16,42421.723,10.587917,25.56,18.6,0.0,2001,10,FLORIDA
21.91,25.41,30.21,42323.52,12.496719,26.64,18.63,0.0,2001,10,FLORIDA
22.31,24.92,28.96,42225.312,11.659777,25.919998,14.79,1.4,2001,10,FLORIDA
22.16,23.49,26.01,42127.17,23.113008,43.92,10.98,0.5,2001,10,FLORIDA
21.81,23.65,25.86,42029.168,29.487053,59.399998,13.71,0.0,2001,10,FLORIDA
21.36,23.75,27.41,41931.363,22.253124,44.639996,17.22,0.0,2001,10,FLORIDA
20.96,23.77,27.21,41833.836,17.377226,41.399998,14.8,0.0,2001,10,FLORIDA
20.56,23.77,27.71,41736.66,15.175612,35.28,16.06,0.0,2001,10,FLORIDA
20.01,24.04,28.81,41639.9,15.546833,34.92,18.18,0.0,2001,10,FLORIDA
22.76,24.99,29.06,41543.625,18.36353,40.32,13.56,5.2,2001,10,FLORIDA
21.81,23.78,26.76,41447.918,16.135872,32.399998,10.55,7.5999994,2001,10,FLORIDA
21.51,23.69,26.36,41352.848,10.883676,24.48,9.36,2.6000001,2001,10,FLORIDA
17.31,21.0,24.21,41258.492,19.245697,39.96,18.3,0.0,2001,10,FLORIDA
16.16,19.97,24.81,41164.926,21.26744,47.88,13.41,0.0,2001,10,FLORIDA
20.86,23.14,27.31,41072.23,21.746502,43.199997,12.6,0.6,2001,10,FLORIDA
22.06,24.16,27.81,40980.344,14.986553,33.48,12.0,1.2,2001,10,FLORIDA
